protein	TCGA-AF-2689-01A-21-1932-20	TCGA-AF-2690-01A-11-1932-20	TCGA-AF-3400-01A-21-1932-20	TCGA-AF-3913-01A-11-1933-20	TCGA-AF-3914-01A-21-1933-20	TCGA-AF-5654-01A-41-1936-20	TCGA-AF-6136-01A-13-1934-20	TCGA-AF-6655-01A-13-1935-20	TCGA-AF-6672-01A-41-1936-20	TCGA-AF-A56N-01A-21-A45G-20	TCGA-AG-3574-01A-21-1932-20	TCGA-AG-3578-01A-21-1932-20	TCGA-AG-3580-01A-21-1932-20	TCGA-AG-3581-01A-21-1932-20	TCGA-AG-3582-01A-21-1932-20	TCGA-AG-3583-01A-21-1932-20	TCGA-AG-3584-01A-21-1932-20	TCGA-AG-3586-01A-11-1932-20	TCGA-AG-3587-01A-21-1932-20	TCGA-AG-3591-01A-21-1932-20	TCGA-AG-3593-01A-21-1932-20	TCGA-AG-3594-01A-11-1932-20	TCGA-AG-3598-01A-21-1932-20	TCGA-AG-3599-01A-11-1932-20	TCGA-AG-3600-01A-21-1932-20	TCGA-AG-3601-01A-21-1932-20	TCGA-AG-3602-01A-11-1932-20	TCGA-AG-3605-01A-21-1932-20	TCGA-AG-3609-01A-11-1932-20	TCGA-AG-3612-01A-21-1932-20	TCGA-AG-3725-01A-12-1932-20	TCGA-AG-3727-01A-21-1932-20	TCGA-AG-3731-01A-12-1932-20	TCGA-AG-3742-01A-12-1932-20	TCGA-AG-3878-01A-11-1933-20	TCGA-AG-3881-01A-21-1933-20	TCGA-AG-3882-01A-21-1933-20	TCGA-AG-3885-01A-21-1933-20	TCGA-AG-3891-01A-21-1933-20	TCGA-AG-3893-01A-21-1933-20	TCGA-AG-3896-01A-21-1933-20	TCGA-AG-3898-01A-21-1933-20	TCGA-AG-3901-01A-21-1933-20	TCGA-AG-3902-01A-21-1933-20	TCGA-AG-4001-01A-11-1933-20	TCGA-AG-4005-01A-21-1933-20	TCGA-AG-4007-01A-21-1933-20	TCGA-AG-4008-01A-21-1933-20	TCGA-AG-4015-01A-21-1933-20	TCGA-AG-4021-01A-21-1933-20	TCGA-AG-4022-01A-21-1933-20	TCGA-AG-A002-01A-31-A17N-20	TCGA-AG-A008-01A-31-A17N-20	TCGA-AG-A00C-01A-31-A17N-20	TCGA-AG-A00H-01A-21-A17N-20	TCGA-AG-A00Y-01A-11-A17N-20	TCGA-AG-A011-01A-31-A17N-20	TCGA-AG-A014-01A-11-A17N-20	TCGA-AG-A015-01A-31-A17N-20	TCGA-AG-A016-01A-31-A17N-20	TCGA-AG-A01J-01A-21-A17N-20	TCGA-AG-A01N-01A-31-A17N-20	TCGA-AG-A01W-01A-31-A17N-20	TCGA-AG-A01Y-01A-51-A17N-20	TCGA-AG-A020-01A-31-A17N-20	TCGA-AG-A023-01A-21-A17N-20	TCGA-AG-A026-01A-41-A17N-20	TCGA-AG-A02G-01A-31-A17N-20	TCGA-AG-A02N-01A-21-A17N-20	TCGA-AG-A02X-01A-31-A17N-20	TCGA-AG-A036-01A-21-A17N-20	TCGA-AH-6544-01A-13-1935-20	TCGA-AH-6547-01A-13-1935-20	TCGA-AH-6549-01A-13-1935-20	TCGA-AH-6643-01A-13-1935-20	TCGA-AH-6644-01A-13-1935-20	TCGA-AH-6897-01A-13-1936-20	TCGA-BM-6198-01A-13-1934-20	TCGA-CI-6621-01A-13-1935-20	TCGA-CL-5918-01A-21-1934-20	TCGA-DC-4745-01A-31-1936-20	TCGA-DC-4749-01A-31-1936-20	TCGA-DC-5337-01A-21-1933-20	TCGA-DC-5869-01A-21-1934-20	TCGA-DC-6155-01A-13-1934-20	TCGA-DC-6156-01A-13-1934-20	TCGA-DC-6157-01A-13-1934-20	TCGA-DC-6158-01A-13-1934-20	TCGA-DC-6160-01A-13-1934-20	TCGA-DC-6681-01A-13-1935-20	TCGA-DC-6682-01A-13-1935-20	TCGA-DC-6683-01A-13-1935-20	TCGA-DT-5265-01A-22-1933-20	TCGA-DY-A0XA-01A-21-A17N-20	TCGA-DY-A1DC-01A-21-A17N-20	TCGA-DY-A1DD-01A-11-A17N-20	TCGA-DY-A1DE-01A-21-A17N-20	TCGA-DY-A1DF-01A-21-A17N-20	TCGA-DY-A1DG-01A-21-A17N-20	TCGA-DY-A1H8-01A-31-A17N-20	TCGA-EF-5830-01A-21-1934-20	TCGA-EF-5831-01A-21-1934-20	TCGA-EI-6506-01A-13-1934-20	TCGA-EI-6507-01A-13-1934-20	TCGA-EI-6508-01A-13-1934-20	TCGA-EI-6509-01A-13-1934-20	TCGA-EI-6510-01A-13-1934-20	TCGA-EI-6511-01A-13-1935-20	TCGA-EI-6512-01A-13-1935-20	TCGA-EI-6513-01A-13-1935-20	TCGA-EI-6514-01A-13-1935-20	TCGA-EI-6881-01A-13-1936-20	TCGA-EI-6882-01A-13-1936-20	TCGA-EI-6884-01A-13-1936-20	TCGA-EI-6885-01A-13-1936-20	TCGA-EI-6917-01A-13-1936-20	TCGA-F5-6464-01A-13-1934-20	TCGA-F5-6465-01A-13-1934-20	TCGA-F5-6571-01A-23-1935-20	TCGA-F5-6702-01A-13-1935-20	TCGA-F5-6811-01A-13-1935-20	TCGA-F5-6812-01A-13-1935-20	TCGA-F5-6813-01A-13-1935-20	TCGA-F5-6861-01A-13-1936-20	TCGA-F5-6863-01A-13-1936-20	TCGA-F5-6864-01A-13-1936-20	TCGA-G5-6233-01A-23-1934-20	TCGA-G5-6235-01A-13-1934-20	TCGA-G5-6572-01A-23-1935-20	TCGA-G5-6572-01A-24-2214-20	TCGA-G5-6572-02A-13-2189-20	TCGA-G5-6641-01A-13-1935-20
IRS1|IRS1-R-V	0.11360356975	0.169205198	-0.063349707	-0.1160594885	-0.19069479375	-0.0641759307499999	0.319689762	0.0960981762500002	0.193693871	-0.09548128	-0.130127209	-0.10968219075	-0.33374926875	-0.0278176277499999	-0.173435584	0.0746085110000002	0.54332261725	0.50782370875	-0.0337903827500003	-0.14454479	0.0885620552500002	-0.17442645	0.23566648525	-0.00238043474999994	0.126107954	-0.10235194175	0.20601807475	0.4119867195	-0.227275046	0.224328785	0.42722175975	0.1263444355	0.1951130455	0.4533183	-0.00935185649999998	-0.0317579777499999	-0.19744987525	0.149765508	-0.248498277	-0.323426175	0.12303182575	-0.37149967175	0.170951482	-0.1103865975	0.3363443405	-0.1010334865	0.04953889725	-0.0765893994999999	0.3431588735	0.3452934185	-0.0364442954999999	-0.34446937325	0.21147174875	-0.15002738775	-0.11836190825	0.3168736235	-0.2541007305	-0.0215008482499999	-0.0509930704999999	0.14194442775	0.0184761947500002	0.0263353392500002	0.08140534275	-0.29007345575	-0.25312504225	0.37177455325	-0.219010966	0.32376094425	0.00947741650000006	-0.00588338249999987	0.48531020025	-0.0171001064999999	-0.195243421	0.0263685970000001	0.0871091720000003	-0.22938419375	0.00409441925000009	-0.18302711775	-0.0856060164999999	-0.15465316025	0.17217379675	-0.157032578	-0.07723262425	0.34374985075	-0.0519755842499997	0.15505779375	0.37937730325	-0.29664873525	-0.2621102935	0.5695087295	-0.00403071324999971	0.35074038925	0.138631006500001	0.16632957625	-0.10250382425	0.117105399	0.6227558775	0.10496423975	0.0221062755000001	0.35367954975	0.238778545250001	0.3792859915	-0.25063921275	0.3015320015	0.44232758325	-0.0262588684999998	0.0618868622500001	-0.0204568025	-0.27568543675	-0.1833804125	0.25493047875	-0.17894629375	-0.1415895485	-0.11766691625	-0.14427625825	-0.09521733225	0.255947825	0.01201671325	0.27127488625	0.583286638	0.13148614325	0.7488817385	0.0147173825	0.20981276625	0.2184069285	0.12439759975	-0.21402556975	-0.0506660445	0.51464450075	-0.177945754	-0.159224295	-0.1115883815
COPS5|JAB1-M-C	-0.35026636775	0.0051993884999999	-0.1924193535	0.0492113089999999	0.0209496957500002	0.0791708457500001	0.5071769675	0.16136836075	0.0939262994999998	-2.220073855	0.0851319125	-0.0593230022500001	0.0989473477499999	0.09360056575	0.0526414384999998	0.3384544145	0.00570110574999994	-0.0407865977500002	-0.18791290825	-0.1656507155	0.11326503275	-0.1238312815	0.12143863175	-0.22858645625	-0.0262488005	-0.0621135032499999	-0.17417684675	-0.00379283700000005	-0.1904128555	0.0251591455	-0.12894400475	-0.17198399	-0.0698726210000001	-0.4976255605	-0.0690831530000001	-0.25089993125	0.13049154225	-0.1022621965	-0.1283435945	-0.3642306425	-0.0100231887500001	-0.07384960425	-0.0220666644999999	0.0959584369999998	-0.140251006	-0.067397112	-0.0916563772500001	0.105091477	0.0210226289999999	-0.19733909	0.247897713	-0.17879211975	-0.12034032175	0.31427739575	0.33714088425	0.0211485729999999	0.258462548	0.0363591592500001	-0.274693199	0.33716492625	0.17532190025	0.17782753475	0.0371108532500001	-0.0155530062499999	-0.20084474975	0.23652883575	0.1631788045	0.19500613575	-0.253226429	0.0275569500000002	-0.0873166072499998	0.154549327	0.2382715575	-0.3977744665	-0.00788819149999975	0.12218099075	-0.22236571425	0.25366617675	0.0308255810000002	0.43251248225	0.11694119725	0.3115408005	0.00585955324999998	-0.09698960775	0.0293530172499999	-0.13674935375	0.15588352275	0.00902872324999993	0.0584840809999999	0.024497286	0.0805499812499999	0.22923956475	-0.252513166999999	-0.0748897412500001	0.27415788625	0.0996994415	-0.148774203	0.53139202025	0.350280779	-0.11724958075	0.109115224750001	0.150967973	0.14140263375	0.125155666	-0.27346680525	-0.122975629	0.00601658875	0.160854716	-0.0834892422499999	0.160665204	0.47981880525	0.12211377475	-0.105728462	0.46755490925	0.27207049225	-0.17551587575	-0.000377816499999795	0.29086593975	0.00851970574999994	0.0132791894999999	0.24632739175	0.58070045	-0.123333839	0.0235107077500003	-0.0101649489999995	0.11630361925	0.47586406575	0.117693096	0.11839159625	-0.029264708	-0.506457155	0.119641778
JAK2|Jak2-R-V	-0.02472217075	-0.2707883795	-0.3466786225	-0.187986346	0.51609520575	-0.02234312425	0.1719729715	0.02418290875	-0.0315834085000001	-0.331233475	0.00438456249999994	-0.20544201425	-0.02782493325	-0.15833472925	0.0508934254999999	0.1041322425	-0.02723187325	0.11953629825	0.51825753575	0.1121282795	0.14792701075	0.1025523715	0.24115993475	0.00238043475000005	0.0785290365000001	-0.15737079425	0.15670276925	0.088157183	-0.1123548565	0.0102895685000001	0.14024038825	0.0441774110000001	0.086110582	0.1086267125	-0.129619578	-0.25793847125	-0.20487529975	-0.1490333235	-0.2409588505	0.4086286235	0.0976327872499999	-0.35655034025	-0.0902671755	0.353341391	0.072850139	-0.401458738	-0.14865220825	-0.167879179	-0.04007447	-0.327924319	-0.196314533	0.03230143625	0.0851880042499999	0.06974262075	0.00755341824999999	-0.0165376500000001	-0.0965291549999999	-0.35488024975	0.200850898	0.28103813625	-0.0941585247499999	0.08776724775	0.12806597025	0.0426844047500001	0.21837339125	0.12159514275	0.0985880864999999	0.22421460575	-0.015372548	-0.295392875	-0.0659359502499998	0.10726761	-0.0241872614999998	-0.0105165785	-0.4122247785	-0.15499652925	-0.01891069025	0.00199945374999999	-0.40602842	-0.15408453675	0.29693967725	-0.5197905325	-0.11772951775	0.05878742525	0.18144419925	0.30752342125	0.27097995475	0.41492565425	-0.15066298	-0.0838265430000001	-0.51379934775	0.00499760075	-0.273285321999999	0.14276544975	-0.19638827675	0.0313121125000001	0.228636575	0.13621588925	0.079240724	0.15010709925	0.32522118875	0.310872913	-0.24438003625	-0.465586799	-0.11890819825	-0.284167323	-0.16842765525	0.002896126	0.24443012475	-0.0957452229999999	-0.0663747167499999	-0.34307726325	0.150340163	0.12990854325	-0.0399400147500002	0.10629344125	-0.2868962245	-0.12336682625	-0.37505528225	-0.0185222515	-0.01880460325	0.203365152	0.0936700419999998	0.23780306575	-0.0903898479999998	-0.08717275875	-0.04197029725	-0.0191409430000001	0.23302523725	-0.189548665	-0.126980602	0.191104614
MAPK8|JNK_pT183_pY185-R-V	-0.45510762725	1.048902884	0.0185115699999996	-0.1588596075	-0.16642535575	-0.36352515675	-0.42006787	0.27785094925	-0.0541464320000004	-0.134060568	-0.0164290130000001	0.37602703525	-0.23280869375	-0.0530819807500001	0.241382357	-0.362276945	-0.0844109247500001	-0.29944566025	0.0306802502499997	-0.336926071	0.07447857725	0.1407593	-0.45947555575	-0.39177829075	-0.208495538	0.11024764725	0.14442992575	-0.0984030955000002	-0.328593852	-0.106148748	-0.15740460425	-0.2934545195	0.2983025365	-0.209535997	0.5365269415	-0.26761784175	0.0785687827499999	0.110568628	0.45941449	-0.0558267060000004	0.49818883375	0.0511869852499997	0.20101225	0.0213359144999999	-0.3229507705	0.4101340995	-0.18034072875	0.1402563495	-0.2768788715	-0.4997122265	0.6245632855	-0.28720855325	0.15634722875	-0.25344069475	-0.14115667725	0.2184342685	0.5498964255	0.90320900675	-0.2454438465	-0.31306175325	0.62749600475	0.11976507325	0.19496862875	0.0434225512499998	-0.15994125825	-0.0682484777499999	0.210065117	-0.33856916975	0.4330483355	0.4932487015	0.38033297225	-0.1400364895	0.360594815	0.700231279	-0.27628002	-0.40331005775	-0.0652960387500001	-0.46622691875	0.2214838555	-0.0641720602500002	0.13734078175	-0.00108048200000033	-0.33255340825	0.43395273575	0.0274869377499999	0.18742072275	-0.43254447275	0.58126692175	0.9591021885	0.2358538905	-0.16768580225	-0.14521579675	0.561085585500001	-0.13210946075	0.43545620975	-0.377431991	-0.4393840265	0.11166217675	-0.3025144115	0.44935036475	-0.79803110675	-0.3645514085	0.62194543725	-0.2398041365	0.23903806325	0.2921746905	0.18129179625	-0.1853681025	-0.42811152575	0.0934135264999999	-0.17236209625	-0.0531653507500001	-0.3083157165	-0.19558424225	-0.0097096132500003	-0.0497447432500003	0.206475446	0.63774228525	1.92304389625	0.0327038479999999	-0.49229981875	-0.5321897265	-0.7818726055	0.0768248732500001	0.6651071085	-0.0715474242500003	0.61963019325	0.1347268435	0.62786545075	-1.04365019	0.138144171	0.2941518195
MAPK9|JNK2-R-C	0.19709585375	0.239642025	0.117959469	0.3657370685	-0.37955698175	-0.24056244375	0.275394015	0.23225539125	0.216221845	-0.288977499	0.335218722	-0.09566416275	0.12692616425	0.19368235525	0.0164563769999998	-0.254576927	-0.12622636575	-0.48737593225	-0.646589831750001	0.0479482680000001	0.17482145625	0.342405804	-0.0767232037500002	0.18324178025	-0.0584369009999999	-0.07237515775	0.10391188975	0.1058008005	0.290272639	-0.286515046	-0.17720834825	0.00976784950000009	0.1625807105	0.131199456	0.2312486395	0.27428957525	-0.13210328425	0.17828507	0.326952099	-0.431876509	0.0336221437499999	-0.26103180275	-0.158643086	0.2904521225	-0.1353487325	0.1892726465	0.31259990225	0.0916067445000001	-0.000264165500000024	0.00853418149999985	0.0692905325	-0.78159270825	-0.19402704325	-0.10235998275	-0.17017492325	-0.5882738505	-0.0216263664999999	-0.29011267625	-0.2898051995	-0.33503257225	-0.41191759525	-0.93142620475	-0.53060001625	-1.04245987475	-0.24067220425	-0.0795641097499997	-0.376491135	-0.51099862575	-0.4089055965	-0.2015462275	-0.30328348475	0.3364020465	0.255233325	0.076155789	0.0413177440000001	0.44185467325	-0.000244768750000013	0.32439138025	0.0768801955000002	0.0119022617499999	0.10997895975	-0.271603812	0.16572628175	-0.0595658802500001	-0.17289523625	-0.0309401902499999	0.0331929632499999	-0.11388247525	0.2219220725	0.1070081135	0.21397182875	0.19525827825	-0.0798070984999995	-0.13810692675	-0.19644456125	-0.49951874	0.0269970935000001	-0.64668027325	-0.6067376515	-0.66157437625	-0.169983614749999	-0.1168015775	0.13846998425	-0.3421539265	-0.36465823875	-0.3263564595	0.08340489625	-0.1905739615	-0.17985504575	-0.2484482575	0.0992809777500001	-0.29651185475	0.1039228635	-0.00248055925000013	-0.44096499925	-0.16075400925	0.164217931	0.21757211025	-0.16251462675	-0.12052157	0.23368242025	0.1518437605	0.2045414545	-0.11925290775	0.208230173500001	-0.18276043325	-0.01294262775	0.1033904785	0.27950315975	-0.484618663	-0.944857814	0.0670914885
XRCC5|Ku80-R-C	0.60091260025	-0.3282806975	-0.5276949325	0.114853353	-0.65355356525	0.27791478775	0.4374054725	-0.12134827725	0.0625655525000001	1.319301069	0.0427942745000001	-0.18104135025	-0.08869554625	-0.0106424992499999	-0.3393372235	0.1427134445	0.16263207075	0.11430576925	0.51768590375	0.2806562175	0.66376783675	-0.3961703905	0.33365722475	0.36943650275	0.3689145795	0.24367505775	0.17840612725	0.502475444	0.7249184685	0.3524261975	0.49326268725	0.499834974	0.245940662	0.5975223165	-0.0158671309999999	-0.52688952925	-0.40459676375	-0.4014711435	-0.9759378845	-0.9199843565	0.39023681525	-0.20490167825	-0.3585983175	0.505284297	0.0407337610000001	-1.127336752	0.26717968675	-0.307933033	0.469337646	0.115435992	-0.344431443	0.15616526125	-0.24051074975	-0.00463962624999986	-0.61075302775	-0.129420793	-0.426263662	-0.53351207975	-0.362515807	-0.13720637775	-0.49325510975	-0.89521914725	-0.11997381075	-1.29681538225	-1.00161825975	-0.25836895225	-0.4854282245	-0.00893818324999984	-0.489647563	-0.721905038	-0.22989913925	-0.128543336	-0.5253251345	0.2501257775	-0.3474768605	-0.79893611225	0.65941134175	-1.35183602925	-0.925908184999999	-0.50137708675	0.29468273325	-0.7979475875	0.00104711725000006	0.53027493225	0.33690200825	0.27783465325	1.56636966475	-0.14086888975	-0.754656095	-0.062606481	-0.0808303817499998	0.0960967727500002	-0.158716551999999	0.23000000775	-0.47593553675	0.6377731255	-0.0786142519999997	0.31587920925	0.353485428	0.35727383025	0.96676149275	0.278299407	-0.67159192625	-1.468463433	0.56553440475	0.265838575	0.52016014375	-0.20639825	0.34691582675	-0.133321817	0.55363656625	-1.03391685125	0.0975825080000001	0.0480392672500001	0.34378582125	0.11283069625	-0.4612312195	-1.12141460625	-1.02481198525	0.3360390125	0.0857512867500001	0.294269629	0.190505665	-0.19974773625	-0.733521622	0.15187926825	-0.66622120925	-0.693458063	0.83009934425	2.962078337	3.003456466	0.319397314
LCK|Lck-R-V	-0.22157067675	0.3759418985	0.1068639155	0.019639763	-0.19486299525	-0.46452937825	0.0569946275	-0.24541653325	0.1799688365	0.282163991	0.3931854835	0.45080607975	0.00109776275000006	-0.10662521125	0.3854109895	-0.4030097545	-0.03073175225	-0.50877973175	-0.40817724125	0.1403610125	0.11244123575	0.7643919385	-0.37003558825	0.50277693875	0.4896456605	-0.00904695824999993	0.10445021525	-0.00909732800000002	0.3264435955	0.3564001125	0.04563249225	0.168483374	0.408941098	-0.1219372305	0.521867253	0.63709569075	0.45481073525	0.4598807095	0.4994736045	-0.3283745995	-0.18779163775	-0.22061445625	-0.0279154285	0.580509577	-0.0122449489999999	0.627859622	0.52339497775	0.264344167	-0.195748985	0.947026734	0.275943545	-0.00902276175	-0.58097069175	-0.17782714025	-0.30118399775	-0.151881547	-0.181937116	-0.28464465075	-0.215168768	-0.84496807675	-0.14033959475	-0.21032961125	0.10410698825	-0.44382803525	-0.53859151475	-0.31011440325	-0.0961864565	-0.48559527225	0.209977949	-0.13500312	-0.0758111082499998	-0.24432327	0.1440084345	-0.0716121145	1.1153704785	0.18891598075	-0.21827436325	0.38823038975	0.531277964	-0.03077994375	-0.53664850675	0.1132358755	0.21825458325	-0.24072048775	-0.0778229817499997	0.29800248525	0.11857835675	0.0754889882500001	0.362260353	-0.285610495	0.64768140825	0.15874603175	0.921008611000001	0.03383225275	-0.0947208017499999	-0.4047943565	-0.112911534	-0.46832094875	-0.707604532	-0.27384338875	-0.372859541249999	-0.587676345	-0.07319575925	0.207091949	-0.72085541325	0.232262726	0.27241576275	0.13281431	0.04715362975	-0.145911802	-0.47584351475	-0.54153618725	-0.165141359	-0.50125468275	-0.19508336275	-0.27086076975	0.1837210655	0.21209992875	-0.16335302425	-0.5119243695	0.02086277675	-0.526646477	0.0876607549999999	0.32139958175	-0.126076458	-0.07633739375	-0.02299186425	-0.083827834	-0.39362159375	0.016144488	-0.118236679	0.226531143
STK11|LKB1-M-C																																																																																																																																		-0.671084929	-1.011094851	
STK11|LKB1-M-E	0.0851084017500001	0.315918488	0.24627178	-0.0342993615	-0.0266735257499997	0.0612141282500001	-0.129257738	-0.0724809957499999	-0.0674263170000001	0.441044755	0.147180475	-0.10310505975	-0.09704964075	-0.0466261837499999	0.0722997449999999	-0.142125587	0.0112068262499999	-0.0588250622500001	-0.0144448757500002	0.125985477	0.00352013725000011	0.259248568	-0.0176931787500001	0.17506285125	0.234656648	0.09120179825	0.06293295575	-0.1318661595	0.0601969750000002	-0.0823890089999999	0.06765032475	-0.1594227795	0.1250632785	0.038205058	0.0585314285000001	-0.06468655375	-0.06690018525	-0.02481597	0.086415343	-0.526786303	-0.16408220325	0.11215061425	0.0994199160000001	0.0234044504999998	0.00707001750000008	0.1481497045	0.11707715225	-0.1020801815	-0.2945722865	0.1763811685	-0.1281719155	0.08559178475	-0.06490406025	0.0852123932499999	-0.02394685325	-0.0475680145000001	0.0899187495000001	-0.02785700325	0.0151141124999999	-0.0904573722499999	0.12379436975	0.29989378425	0.02024412275	0.19636553525	-0.0526891452500002	-0.0259205617499997	-0.0604220900000001	-0.10229550475	0.0767174365	0.0566562045000001	-0.00262493274999975	0.0562801565	0.139028967	-0.11569261	0.184926608	0.03454279825	-0.14407626575	0.04205823825	0.0532971375	0.0156822497500001	-0.17539074325	0.0174142829999999	0.04743916875	0.02705138875	0.11230606275	0.07355759775	-0.0968892667500001	0.02105664075	-0.0433671875	0.1394419055	0.26084823875	0.22899176325	0.0626488775000006	0.17561716225	0.0871798527500001	-0.139244491	-0.1610879445	0.51163269675	-0.0167337564999999	-0.04310168725	0.0914552572500006	0.1907566625	0.01830462825	0.3362149395	-0.12183846975	-0.1610692355	-0.01765056675	0.1507729415	0.12386542025	-0.1306675495	-0.0663184432499999	0.11326645725	0.1031915655	0.02292714675	-0.0333581992500001	0.06560419275	0.117643965	0.13328639025	0.45499703025	0.04645125	-0.07813845875	-0.0754993794999999	0.1080384295	0.29581945025	0.3713985605	0.01745017275	0.00635973825000008	0.0521109984999999	-0.01742385025			0.1128438575
MAPK1 MAPK3|MAPK_pT202_Y204-R-V	-1.07063744975	1.5403114755	0.9063224945	0.577467347	-0.80940962825	-0.89619883425	-1.0770673185	0.47065499775	-0.4035440235	-0.905425956	0.5779332495	0.65222322775	-0.23167608725	0.80920253275	1.2354443065	-1.0244074385	-0.39717881425	-0.37920204075	0.611944789749999	-0.5986822825	-0.34907891325	0.4341329935	-0.66574556225	0.63418283975	-0.2595526785	0.13822547675	0.51156162225	0.0233938289999999	0.2241072865	0.2267378355	1.39499393025	-0.340528048	0.418414907	0.3875124415	1.185671794	-0.21577225825	0.66129964925	0.8011789165	1.3751030995	0.7873042385	0.02933691625	0.85790297475	1.1642097125	-0.19609096	-0.0279337780000001	1.327938903	-0.18040900025	0.42000679	0.561920119	-0.411111104	1.795313588	-0.47715526075	0.80770105525	-0.68614062825	-0.62914213075	0.849538347	0.730601985	1.37338289725	-0.515909579	-0.54006291675	0.94381703325	-0.11978663125	-0.47785555275	0.77938735175	-0.0458508397500001	0.0330289167500002	0.0499276114999998	-0.33793607025	0.217176179	1.098407353	0.22391486275	-0.4878616	0.4074838695	0.8275603965	0.3412298465	0.76458518975	-0.50393484225	0.23572510875	2.421032813	-0.33743026275	-0.31805192675	-0.2650503885	-0.58821797375	-0.00930737074999988	-0.74589578275	0.25986254325	-1.49786859925	-0.03985815075	-0.22035332	0.396223897	-0.92974695475	0.27860212575	0.541473887000001	-0.34330960625	-0.18822262275	-1.1746254955	-1.42527693	-0.70236806175	-1.179156152	0.33834032625	-1.48703869025	-1.028031596	-0.13213805225	-0.43633636	0.21171478875	0.736619788	-0.75801248025	-0.517942743	-0.65897421125	1.046528376	-1.01140498475	0.82539838275	-0.295940041	-0.54386411375	0.37113961325	0.67270058625	-1.3700629755	1.17195222275	-0.41938571125	0.3348614865	-0.52362309125	-0.954288559	-1.380122221	0.50199045975	-0.434596562	-0.34559102175	-0.45314540225	0.18272671	1.44851554125	0.02453896	-1.512157979	-0.20580842
MAP2K1|MEK1_pS217_S221-R-V	-0.68618814775	0.1615728655	0.1524446655	0.158687134	-0.50410412125	-0.27123869725	-0.2900059135	0.17307706475	0.2888328265	0.416452021	0.0693501535	0.37974843375	-0.10694207825	0.15013618775	0.8381841335	-0.4845218465	-0.43961920725	0.0880862862499998	0.12488221775	0.4166476775	-0.29612425625	0.6756926905	0.13767746475	0.30488435175	-0.1355263975	0.0541247247500001	0.26616364225	0.031656053	0.1257875945	-0.0710015774999999	0.78128180925	-0.218144171	0.187434882	0.8997905915	0.578765128	-0.0497043372500001	0.34103908025	0.3607046795	0.4959688555	0.7652680025	0.15332050325	0.38297887275	0.4266853845	-0.428925083	-0.0879087060000001	0.898111844	-0.41444910225	0.306752274	-0.343956746	-0.259933579	1.098059896	0.0553180882500001	0.65120962325	0.25035843575	-0.14356665575	0.491258375	0.500508654	0.63386626825	-0.155388842	-0.52014871575	0.53263907625	0.23143451175	-0.02449434775	0.89439361775	1.12557630725	0.31286882375	0.3018651965	-0.26284682725	0.557836657	0.422201288	-0.27002016625	-0.173320876	0.0910763315000001	0.4623239145	0.0154872835000002	0.57730370675	-0.25296230425	0.44017685075	1.518596018	-0.10948725975	-0.27840891075	0.0330428254999999	-0.10421081875	-0.26009187175	-0.000510428749999847	0.06807169225	-0.73223660325	0.17883130325	0.819835935	0.159431273	-0.18635614575	0.25766158175	0.327285862	-0.46031558225	-0.0173062997499999	-0.5599446605	-0.762120554	-0.61584944875	-0.839253593	0.45286022225	-0.82520756725	-0.516589401	-0.27452325125	0.120243311	-0.28382008625	-0.0419371549999998	0.00748023375000006	-0.028799349	-0.14676815225	0.211728426	-0.45865572275	0.73226541575	0.05809794	-0.29185608675	-0.23969814775	-0.30875233475	-0.1100251375	0.55048762375	-0.0280594562499998	-0.1320409465	-0.67418894125	-0.628706745	-0.787191957	0.35946550875	-0.129932037	-0.62787189375	-0.15377189625	0.11644232	0.0316381272499999	-1.127093238	-1.326765419	-0.247591107
